site_code,site_name,longitude,latitude,trap_type,collection_date,disease_week,species,count,season,urban_cat
27,Ambassador,-112.029156,40.846014,CO2,2025-06-18,25,Culex pipiens,5,mid,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-06-24,26,Culex pipiens,231,mid,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-06-26,26,Culex pipiens,7,mid,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-07-03,27,Culex pipiens,33,mid,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-07-08,28,Culex pipiens,69,mid,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-07-31,31,Culex pipiens,23,mid,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-08-07,32,Culex pipiens,45,late,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-08-14,33,Culex pipiens,239,late,rural
27,Ambassador,-112.029156,40.846014,CO2,2025-08-21,34,Culex pipiens,52,late,rural
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-04-11,15,Culex pipiens,1,early,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-04-16,16,Culex pipiens,10,early,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-04-23,17,Culex pipiens,4,early,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-05-02,18,Culex pipiens,1,early,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-05-23,21,Culex pipiens,3,early,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-05-30,22,Culex pipiens,17,early,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-06-05,23,Culex pipiens,7,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-06-10,24,Culex pipiens,27,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-06-12,24,Culex pipiens,26,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-06-18,25,Culex pipiens,61,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-06-24,26,Culex pipiens,6,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-06-26,26,Culex pipiens,4,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-01,27,Culex pipiens,4,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-03,27,Culex pipiens,130,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-08,28,Culex pipiens,145,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-10,28,Culex pipiens,98,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-15,29,Culex pipiens,254,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-17,29,Culex pipiens,108,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-24,30,Culex pipiens,206,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-29,31,Culex pipiens,14,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-29,31,Culex pipiens,14,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-07-31,31,Culex pipiens,168,mid,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-08-07,32,Culex pipiens,153,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-08-12,33,Culex pipiens,24,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-08-14,33,Culex pipiens,217,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-08-19,34,Culex pipiens,16,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-08-26,35,Culex pipiens,60,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-09-03,36,Culex pipiens,720,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-09-05,36,Culex pipiens,11,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-09-18,38,Culex pipiens,17,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-09-25,39,Culex pipiens,21,late,peri
5,Amelia Earhart (F.S. #9),-112.02854,40.778689,CO2,2025-09-30,40,Culex pipiens,12,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-04-11,15,Culex pipiens,5,early,peri
29,ATV,-111.944005,40.826462,CO2,2025-04-16,16,Culex pipiens,2,early,peri
29,ATV,-111.944005,40.826462,CO2,2025-05-13,20,Culex pipiens,1,early,peri
29,ATV,-111.944005,40.826462,CO2,2025-05-23,21,Culex pipiens,2,early,peri
29,ATV,-111.944005,40.826462,CO2,2025-05-28,22,Culex pipiens,2,early,peri
29,ATV,-111.944005,40.826462,CO2,2025-05-30,22,Culex pipiens,9,early,peri
29,ATV,-111.944005,40.826462,CO2,2025-06-05,23,Culex pipiens,5,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-06-10,24,Culex pipiens,47,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-06-18,25,Culex pipiens,3,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-06-24,26,Culex pipiens,191,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-06-26,26,Culex pipiens,11,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-01,27,Culex pipiens,206,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-03,27,Culex pipiens,28,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-08,28,Culex pipiens,55,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-10,28,Culex pipiens,151,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-15,29,Culex pipiens,27,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-17,29,Culex pipiens,189,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-22,30,Culex pipiens,9,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-24,30,Culex pipiens,603,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-29,31,Culex pipiens,37,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-29,31,Culex pipiens,37,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-07-31,31,Culex pipiens,66,mid,peri
29,ATV,-111.944005,40.826462,CO2,2025-08-05,32,Culex pipiens,21,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-08-07,32,Culex pipiens,145,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-08-14,33,Culex pipiens,47,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-08-19,34,Culex pipiens,193,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-08-21,34,Culex pipiens,74,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-03,36,Culex pipiens,11,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-05,36,Culex pipiens,3,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-09,37,Culex pipiens,15,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-11,37,Culex pipiens,2,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-16,38,Culex pipiens,63,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-18,38,Culex pipiens,33,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-23,39,Culex pipiens,1,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-25,39,Culex pipiens,16,late,peri
29,ATV,-111.944005,40.826462,CO2,2025-09-30,40,Culex pipiens,15,late,peri
52,Audubon,-112.114005,40.826291,CO2,2025-05-02,18,Culex pipiens,2,early,rural
52,Audubon,-112.114005,40.826291,CO2,2025-05-08,19,Culex pipiens,5,early,rural
52,Audubon,-112.114005,40.826291,CO2,2025-06-10,24,Culex pipiens,7,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-06-12,24,Culex pipiens,1,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-06-26,26,Culex pipiens,1,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-07-08,28,Culex pipiens,136,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-07-10,28,Culex pipiens,2,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-07-24,30,Culex pipiens,130,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-07-31,31,Culex pipiens,22,mid,rural
52,Audubon,-112.114005,40.826291,CO2,2025-08-21,34,Culex pipiens,55,late,rural
52,Audubon,-112.114005,40.826291,CO2,2025-09-11,37,Culex pipiens,38,late,rural
52,Audubon,-112.114005,40.826291,CO2,2025-09-18,38,Culex pipiens,63,late,rural
51,Avocet,-112.122441,40.794842,CO2,2025-04-23,17,Culex pipiens,1,early,rural
51,Avocet,-112.122441,40.794842,CO2,2025-06-26,26,Culex pipiens,6,mid,rural
51,Avocet,-112.122441,40.794842,CO2,2025-07-08,28,Culex pipiens,29,mid,rural
51,Avocet,-112.122441,40.794842,CO2,2025-07-15,29,Culex pipiens,329,mid,rural
51,Avocet,-112.122441,40.794842,CO2,2025-07-17,29,Culex pipiens,318,mid,rural
51,Avocet,-112.122441,40.794842,CO2,2025-08-12,33,Culex pipiens,213,late,rural
51,Avocet,-112.122441,40.794842,CO2,2025-08-14,33,Culex pipiens,108,late,rural
51,Avocet,-112.122441,40.794842,CO2,2025-08-19,34,Culex pipiens,58,late,rural
51,Avocet,-112.122441,40.794842,CO2,2025-09-09,37,Culex pipiens,186,late,rural
51,Avocet,-112.122441,40.794842,CO2,2025-09-11,37,Culex pipiens,60,late,rural
51,Avocet,-112.122441,40.794842,CO2,2025-09-18,38,Culex pipiens,337,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-04-11,15,Culex pipiens,1,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-04-23,17,Culex pipiens,7,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-05-08,19,Culex pipiens,1,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-05-21,21,Culex pipiens,2,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-05-23,21,Culex pipiens,11,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-05-28,22,Culex pipiens,4,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-05-30,22,Culex pipiens,43,early,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-06-03,23,Culex pipiens,10,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-06-05,23,Culex pipiens,50,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-06-10,24,Culex pipiens,19,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-06-12,24,Culex pipiens,18,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-06-18,25,Culex pipiens,50,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-01,27,Culex pipiens,241,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-08,28,Culex pipiens,52,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-10,28,Culex pipiens,32,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-17,29,Culex pipiens,171,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-24,30,Culex pipiens,143,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-29,31,Culex pipiens,76,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-07-29,31,Culex pipiens,76,mid,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-08-14,33,Culex pipiens,93,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-08-19,34,Culex pipiens,77,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-08-21,34,Culex pipiens,155,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-08-26,35,Culex pipiens,42,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-09-05,36,Culex pipiens,29,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-09-18,38,Culex pipiens,22,late,rural
28,Bird Reclamation,-112.050242,40.802139,CO2,2025-09-23,39,Culex pipiens,14,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-04-11,15,Culex pipiens,4,early,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-04-16,16,Culex pipiens,2,early,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-04-23,17,Culex pipiens,1,early,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-05-02,18,Culex pipiens,2,early,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-06-10,24,Culex pipiens,3,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-06-24,26,Culex pipiens,9,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-06-26,26,Culex pipiens,9,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-03,27,Culex pipiens,19,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-08,28,Culex pipiens,77,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-15,29,Culex pipiens,108,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-07-22,30,Culex pipiens,4,mid,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-19,34,Culex pipiens,3,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-21,34,Culex pipiens,314,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-08-26,35,Culex pipiens,44,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-05,36,Culex pipiens,54,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-18,38,Culex pipiens,94,late,rural
24,Blackhawk,-112.016928,40.806671,CO2,2025-09-23,39,Culex pipiens,2,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-05-21,21,Culex pipiens,1,early,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-03,23,Culex pipiens,6,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-10,24,Culex pipiens,3,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-12,24,Culex pipiens,18,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-18,25,Culex pipiens,25,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-06-24,26,Culex pipiens,73,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-08,28,Culex pipiens,49,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-17,29,Culex pipiens,8,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-22,30,Culex pipiens,3,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-29,31,Culex pipiens,15,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-07-29,31,Culex pipiens,15,mid,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-14,33,Culex pipiens,7,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-08-26,35,Culex pipiens,69,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-09,37,Culex pipiens,12,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-11,37,Culex pipiens,39,late,rural
22,Blue Lake,-111.986131,40.829946,CO2,2025-09-18,38,Culex pipiens,25,late,rural
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-05-30,22,Culex pipiens,1,early,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-06-05,23,Culex pipiens,1,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-06-12,24,Culex pipiens,2,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-06-20,25,Culex pipiens,9,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-07-03,27,Culex pipiens,7,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-07-10,28,Culex pipiens,7,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-07-17,29,Culex pipiens,1,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-07-22,30,Culex pipiens,38,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-07-31,31,Culex pipiens,13,mid,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-08-07,32,Culex pipiens,8,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-08-14,33,Culex pipiens,5,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-08-21,34,Culex pipiens,9,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-08-21,34,Culex pipiens,9,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-08-28,35,Culex pipiens,4,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-09-05,36,Culex pipiens,10,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-09-11,37,Culex pipiens,8,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-09-18,38,Culex pipiens,16,late,urban 
226,Canyon Rim Church,-111.806695,40.705864,GRVD,2025-09-25,39,Culex pipiens,2,late,urban 
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-04-11,15,Culex pipiens,2,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-02,18,Culex pipiens,1,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-28,22,Culex pipiens,33,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-05-30,22,Culex pipiens,3,early,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-03,23,Culex pipiens,69,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-05,23,Culex pipiens,14,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-10,24,Culex pipiens,227,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-12,24,Culex pipiens,67,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-18,25,Culex pipiens,205,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-24,26,Culex pipiens,1016,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-06-26,26,Culex pipiens,117,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-01,27,Culex pipiens,129,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-03,27,Culex pipiens,418,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-08,28,Culex pipiens,343,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-10,28,Culex pipiens,228,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-15,29,Culex pipiens,1885,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-17,29,Culex pipiens,120,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-22,30,Culex pipiens,5,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-24,30,Culex pipiens,2772,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-29,31,Culex pipiens,3152,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-29,31,Culex pipiens,3152,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-07-31,31,Culex pipiens,1832,mid,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-05,32,Culex pipiens,1797,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-07,32,Culex pipiens,1384,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-12,33,Culex pipiens,2386,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-14,33,Culex pipiens,2659,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-19,34,Culex pipiens,1048,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-21,34,Culex pipiens,1273,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-08-26,35,Culex pipiens,4896,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-03,36,Culex pipiens,73,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-09,37,Culex pipiens,389,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-11,37,Culex pipiens,149,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-16,38,Culex pipiens,19,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-18,38,Culex pipiens,133,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-23,39,Culex pipiens,37,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-25,39,Culex pipiens,183,late,peri
37,Deseret Nursery,-112.029477,40.740352,CO2,2025-09-30,40,Culex pipiens,6,late,peri
211,Downington Ave,-111.857223,40.730895,CO2,2025-05-21,21,Culex pipiens,9,early,urban 
211,Downington Ave,-111.857223,40.730895,CO2,2025-05-28,22,Culex pipiens,1,early,urban 
211,Downington Ave,-111.857223,40.730895,CO2,2025-06-03,23,Culex pipiens,29,mid,urban 
211,Downington Ave,-111.857223,40.730895,GRVD,2025-06-03,23,Culex pipiens,NA,mid,urban 
211,Downington Ave,-111.857223,40.730895,CO2,2025-06-10,24,Culex pipiens,2,mid,urban 
211,Downington Ave,-111.857223,40.730895,GRVD,2025-06-10,24,Culex pipiens,1,mid,urban 
211,Downington Ave,-111.857223,40.730895,CO2,2025-06-18,25,Culex pipiens,1,mid,urban 
